slope,elevation,fracture_density,roughness,slope_variability,instability_index,wetness_index,timestamp,month,day_of_year,season,rainfall,temperature,temperature_variation,freeze_thaw_cycles,seismic_activity,wind_speed,precipitation_intensity,humidity,risk_score,rockfall_event,risk_category
16.60519019718876,1431.1277087388896,3.394624663420263,0.6081297958786402,6.358029320065878,0.3496667032355524,5.47481511835852,2020-01-02 12:31:22.956913076,1,2,1,40.35961109276428,22.031630163126298,16.058151093473676,10,2.2068671430267472,49.75229746282338,5.26458440142608,77.264020044358,0.4629071549080847,1,Medium
78.48532223494904,1216.9025914870658,7.7811488339963395,0.6863066004047002,3.793957766897805,0.690627241520865,2.011931748031705,2020-01-02 16:10:31.252604383,1,2,1,68.9801350754432,15.796849801902026,8.418436520249935,9,1.4797909069093937,43.593295496004544,6.431619862665028,56.91852329128334,0.9040089672804665,1,High
54.95343540160316,1221.3589542628024,2.4639355593807393,0.8372314071491821,17.977634804292247,0.5116249174808767,3.548389358056077,2020-01-02 19:49:39.548295691,1,2,1,43.37550294680617,13.528432189347862,14.86412245569635,11,2.0565781375906607,17.68964391678573,4.029755761088659,49.476646363038604,0.5843544831899279,1,Medium
12.930287805182296,1640.8263070382595,3.569290945505506,0.6618936815823332,5.843249696824962,0.29153264583277894,6.804710045643252,2020-01-02 23:28:47.843986998,1,2,1,11.47047067165638,20.452112258282362,3.8710835540640183,13,1.0727766926137898,14.80768856429549,2.706700312978225,37.133730854888896,0.3483713581392379,0,Medium
18.919535926805672,1759.4130729787687,6.533864595885878,0.46657994039285644,10.033030058476488,0.40763628947333447,5.149853044228177,2020-01-03 03:07:56.139678306,1,3,1,145.74132366109654,19.20606065729027,13.228164741955336,9,5.292533533994948,17.332934217041014,20.492092877615292,80.75833816144711,0.9089701396437248,1,High
11.431271125120315,981.8885197118313,2.5073470364036767,0.7366378406557951,12.893866106801093,0.3428752606193728,6.098984039424077,2020-01-03 06:47:04.435369614,1,3,1,90.87024819451861,16.485947894951558,12.988236275728314,17,2.559895971250289,18.043084474131334,10.509119623526235,64.32114561459346,0.5295894156500203,1,Medium
38.78394865651524,902.0477035044958,2.135678998022601,0.5406469417290019,5.269397931260003,0.3276513250147482,5.402121092305096,2020-01-03 10:26:12.731060921,1,3,1,51.78145888474761,15.179624010949961,13.490211340597371,12,0.8914433625758261,35.239675417265225,5.32912030104985,72.28878756019478,0.48889284675150046,1,Medium
36.18491673506965,1004.061542242584,4.933570375842584,0.40765459177497665,4.949046282875518,0.4336240973114007,4.556073174001676,2020-01-03 14:05:21.026752229,1,3,1,11.186230770600552,24.706359965308334,18.492962962190067,4,1.7966949041999731,35.092623619453505,1.1437511428796554,44.738234547911674,0.43706694887926745,0,Medium
36.412511861343894,489.1848907701507,8.061217888802265,0.20723271963271922,5.506275954259888,0.4764916271168391,5.513440618564073,2020-01-03 17:44:29.322443536,1,3,1,18.42345941175411,18.26936618028456,3.3623567673564345,10,5.645571025642101,72.6993343668277,1.5751150349395355,82.56592684829513,0.8976565204997671,1,High
18.047185487208846,366.22033196245684,1.5186034995520163,0.5444316876432438,10.56697005551091,0.32301962641329435,6.98178048448043,2020-01-03 21:23:37.618134844,1,3,1,94.86634425792982,19.058524034203927,14.184649116934688,10,0.6170059472120648,5.892905629598806,12.154780384582521,68.47410152425545,0.41517742901500315,1,Medium
23.90387628551851,1593.15864569619,1.752163079057607,0.4301395219559439,4.996836207135352,0.3101754677598988,5.615520833065911,2020-01-04 01:02:45.913826152,1,4,1,4.635207671439076,24.87280303335212,10.637670187825963,9,1.5509024614305447,29.826423536285333,1.5604512718798886,55.97266121280988,0.2699801965276114,0,Low
11.734331562173562,2010.0872720638226,4.7594020575591935,0.49757892746787485,8.37054265300056,0.23545732914842138,6.660266762312102,2020-01-04 04:41:54.209517459,1,4,1,14.187996553213427,20.840124692008384,9.686615679930402,14,0.4489200734422403,52.868015294937706,1.2053741928432238,20.902503307827313,0.34085662177661313,0,Medium
19.68872418052978,1966.1794405443914,2.781730939725499,0.5005875627542749,18.08451941462963,0.30990266312059683,7.460822808052835,2020-01-04 08:21:02.505208767,1,4,1,174.44073129545524,22.213717644225685,8.581443293140499,12,0.6069471814219964,8.331506305866096,14.90217959578593,89.79838267586146,0.6076939176481334,1,High
22.865919828618686,100.0,3.9287003462625876,0.6634710058223163,4.3731581207962344,0.3202579778975885,6.117981790091457,2020-01-04 12:00:10.800900075,1,4,1,13.681179087715151,19.295927303652313,9.131455640184122,10,5.022046457176977,21.967942739898515,1.4804841806535576,68.21962038878793,0.5805349667462206,1,Medium
20.520590996342698,1240.7076934218805,6.582316194374131,0.2688564486729017,0.996278019022908,0.34325231430858305,6.243748012093723,2020-01-04 15:39:19.096591382,1,4,1,10.257634810889174,21.7419074393042,9.865587720043088,9,0.22457115004448935,11.14265979657184,0.9457324951258614,66.93333952323411,0.4002598871733042,1,Medium
51.515237674324624,683.6402288648367,3.509691036330511,0.5763588006204854,15.395646807192477,0.48673715845806026,6.526731456629128,2020-01-04 19:18:27.392282690,1,4,1,0.22874110988539087,21.59667712385611,5.719435020530709,12,2.517630073527755,39.528658516079105,0.1,91.587048222391,0.509308773394399,0,Medium
19.39751572098315,1493.429334583557,5.82203344774542,0.5753807361624752,2.5907777307866118,0.3669831325251253,6.119040317520916,2020-01-04 22:57:35.687973997,1,4,1,137.70216778542098,19.527866639621017,8.602602259134427,12,0.4735638143229239,69.40447489078284,14.479627205880927,65.82131917293398,0.6877272244939445,1,High
24.7408301783736,1128.4147127739022,4.603850175518236,0.2596047207731474,9.668950690775045,0.3134838786240116,5.846823703592622,2020-01-05 02:36:43.983665305,1,5,1,7.070616108426869,19.355784537904235,15.627263214097244,10,1.8594998399056824,29.424970326776453,0.6382536122121972,94.88428670280702,0.38834424868720513,1,Medium
35.4838098342865,1784.7427390589824,7.56501866183565,0.395083271841803,2.790414037507118,0.515138682816439,6.049727128655741,2020-01-05 06:15:52.279356613,1,5,1,48.45253459033786,17.116812786343964,12.073722977186316,7,1.0398693869965083,22.66447582776945,9.810423565985356,82.10874694513973,0.5878639155446974,1,Medium
9.937050583341204,1387.5504912391282,7.155488021352872,0.322379374705983,7.259120333293064,0.3330821318825143,6.456405831131167,2020-01-05 09:55:00.575047920,1,5,1,25.345050142672502,26.61153596106239,16.75317003484641,12,1.4556742603286301,70.29895496429816,5.560055862084805,83.29194716967847,0.5778955250980771,1,Medium
24.800768375282995,167.59876830337203,4.478937385923173,0.6826894074901008,11.344462656461507,0.38249869568307077,4.929938881610444,2020-01-05 13:34:08.870739228,1,5,1,67.46315648061825,21.650483180278503,10.112882068839909,16,0.5453081053145088,36.008196289007124,6.099586892684724,56.176216615985965,0.5556195237929074,1,Medium
18.288855056252046,771.3941826802986,4.909834386125603,0.7336962042628585,8.477881800962823,0.4172046919350681,3.893079307969173,2020-01-05 17:13:17.166430535,1,5,1,0.7193377601311424,26.635987164387586,18.380359139054036,10,0.7763975841711983,6.021275533035677,0.2148663325301698,35.19282157099631,0.35896537234361714,0,Medium
17.71417061323474,1403.7603246373249,5.938448868568588,0.11094962843292354,13.891191543474388,0.29657876720617815,7.657956995349768,2020-01-05 20:52:25.462121843,1,5,1,0.9750004751354857,24.978843970301234,23.03827240583051,14,0.4053481028625249,35.36311010157603,0.2704318528967606,54.55293979380726,0.42923928211028606,0,Medium
79.52576760834798,1458.571779000206,5.222240842446299,0.16257983942078827,4.6576426589724145,0.5047073271251792,2.6882476985938144,2020-01-06 00:31:33.757813151,1,6,1,13.04606833852243,20.320819548186165,9.192353741172681,11,1.1675971289370342,39.68216980410556,2.219977442417955,55.97007415985619,0.5730354747021988,1,Medium
69.93588180967689,486.31007499239877,4.305008338723667,0.4204434260066375,1.2722409757893924,0.5603506910128152,3.7821454506319983,2020-01-06 04:10:42.053504458,1,6,1,51.321912975406214,20.865170019268717,10.896835022975104,13,0.634504666656507,47.31658754939081,12.625202426810274,44.101701259655414,0.652651783772432,1,High
57.016253329402446,401.30119269502086,8.670995398526284,0.3732015031985853,1.497881857034031,0.5931087812335852,3.200905864599306,2020-01-06 07:49:50.349195766,1,6,1,5.308052379198958,17.197068099937933,14.53981655809255,10,0.5062344314066576,12.035281975559833,1.483611082960665,86.56713784142188,0.5787789932158193,1,Medium
34.582065671897524,1436.5594694225663,4.464735565323842,0.6119447246991332,11.96299288045614,0.4927618661493338,5.796945212346377,2020-01-06 11:28:58.644887073,1,6,1,34.26489870116966,18.581869308453207,10.905455562176247,5,1.3467052017416,52.540765996173654,4.988337279308057,53.724242035476436,0.39607632463865317,1,Medium
8.160205959913442,487.61625106715724,0.7823472376829771,0.8424680343258627,5.517036302263527,0.2502577355346449,7.9444256364468,2020-01-06 15:08:06.940578381,1,6,1,36.577272342325195,22.988706009659424,9.68041292748823,14,0.41548126296877846,25.38273729630962,17.10189460951805,71.9456480926032,0.26979274031568257,0,Low
43.10188541721419,315.39087277448925,7.381898454320182,0.8288620497794873,10.424505092389182,0.6141307193654749,6.486577197977831,2020-01-06 18:47:15.236269689,1,6,1,105.58986510407361,14.758757536970727,14.314510952501985,20,0.6439137902781429,11.41392969193171,14.741964129434534,81.93501447953497,0.9066991607335946,1,High
25.03816530734843,1110.658666789628,5.232422558637004,0.2745697783296681,7.408793378457244,0.30866065649550095,6.728816298017901,2020-01-06 22:26:23.531960996,1,6,1,21.60291302137054,11.55547951711292,19.034878758369977,13,3.7722994302703343,18.626140671954808,2.0235204856351574,25.649104660416818,0.5984913771782424,1,Medium
14.364356011749045,1082.510040629877,2.0744425247402782,0.512334403590829,16.274409805802495,0.27801145310760544,6.397158268183221,2020-01-07 02:05:31.827652304,1,7,1,30.935745013269415,16.653899344232936,9.74711071078252,12,3.7381456205855734,11.016750132546305,4.051696710089362,39.6547667904406,0.43467963675662324,1,Medium
27.905849959013434,829.0396897294543,1.6261030042847946,0.5409403178655953,10.682463535078776,0.36967050967078063,6.889339380320491,2020-01-07 05:44:40.123343612,1,7,1,2.6736479240478017,23.074553672382656,12.363035316375731,18,0.041564365015529514,80.30562627060523,0.5771401748335124,62.44976262410464,0.26918366824867174,1,Low
6.090234733847223,942.5709781287742,2.597643626232826,0.6102917021023829,9.093340890205743,0.3044888526934455,6.9246649298832255,2020-01-07 09:23:48.419034919,1,7,1,41.308832657531624,18.32982483806487,14.52244267795716,15,0.5380998860714934,14.64608600095448,13.051471228808293,43.25282415713519,0.2835433236101063,0,Low
69.59883632208555,1408.9932200945566,8.851227331315005,0.2651178783776271,11.829405431440605,0.6351945795329326,4.441905166350899,2020-01-07 13:02:56.714726227,1,7,1,91.51698404953642,17.26730876696204,13.75595778018468,12,1.3666554564757432,17.16339322973125,10.897926066978632,75.96441552962139,0.9842184507917725,1,High
17.550660808751925,931.8941126081174,7.152714632189878,0.44561358924928063,6.86046923704442,0.41591765035852896,6.07558870656095,2020-01-07 16:42:05.010417534,1,7,1,175.5580327752995,23.01506828281901,2.5923297930696876,10,1.5070991731309846,15.92198149262002,17.98255065344529,54.911080508844655,0.7497663207929317,1,High
40.30433059381954,1445.9530640821456,3.8650003474244197,0.19378430296454974,6.660376515038545,0.3947081344203531,5.558167178746581,2020-01-07 20:21:13.306108842,1,7,1,11.701447303244736,24.62416547535991,16.68768551183551,13,0.6759808600834705,43.72934301660709,1.3098899832980204,68.17651033942529,0.4308832549215442,1,Medium
39.66324579822817,1152.6954515237326,7.2556596466089305,0.584677729897353,5.20390425523503,0.5378968162758292,4.608225590809584,2020-01-08 00:00:21.601800150,1,8,1,33.00748783056543,24.19699156523996,15.263324829692063,8,2.9018369935888915,16.328634588772825,9.419229466726946,77.23817506975655,0.6939167170277051,1,High
24.896234625682713,1508.9726010013262,4.201869088693879,0.39045707458409745,3.7718431866964965,0.3249868137467718,3.7573240010288163,2020-01-08 03:39:29.897491457,1,8,1,17.1070153953333,15.964672822780543,7.419085592597397,12,1.3300871980896616,21.21460105765096,1.4662164907617243,74.45419353062675,0.3924836087779584,0,Medium
27.527412545965355,1970.8336175338193,5.670821287586709,0.47536466017444345,8.745438309315633,0.3992442471353008,6.917807010437449,2020-01-08 07:18:38.193182765,1,8,1,30.040310669423903,21.337120620460727,16.626786116334348,13,2.2988385096685997,45.33850979670528,2.5928809404772797,69.95884235203992,0.6190190552241007,0,High
7.618188252552448,1945.511099503887,2.9278248015805004,0.3960066585910038,6.126302890802076,0.20620818275939315,5.670512392575097,2020-01-08 10:57:46.488874072,1,8,1,50.83118369841649,21.26839574806899,14.870589010750061,13,1.1930293226736275,23.268167011314404,4.708784716668077,80.49736304803048,0.34835933804032504,0,Medium
76.44490662564374,2237.336806192954,6.4019854299495265,0.27700766234112667,7.6091982560854206,0.6571850697169705,4.277369374253243,2020-01-08 14:36:54.784565380,1,8,1,8.329012132901674,36.830448532301546,10.369358811145066,10,2.2799604077505196,3.917625734319325,2.1614200154163754,58.44551487959999,0.6306729492045504,1,High
53.804666668290466,1944.7954829831542,4.203055291520138,0.3941522211926672,10.138394148975612,0.4892566681372538,6.957410528628552,2020-01-08 18:16:03.080256688,1,8,1,11.474101170820827,14.812528486138941,11.345516482669609,18,1.5984245722500565,16.793192102303877,3.8984637887255102,72.08244288923811,0.5600718083114308,1,Medium
62.335192044005396,1555.0623955021729,2.9750830901171876,0.4437941148075991,4.970378110086124,0.4414399719228839,3.740585080362498,2020-01-08 21:55:11.375947995,1,8,1,13.04444206642151,14.309212892611749,10.543465848124729,17,0.5549339446714389,31.552037083330806,1.407329728706864,77.70998377564658,0.49737320757923903,1,Medium
41.96622920474475,1118.269435533906,2.8048325170698276,0.5636452117206805,15.157461800252692,0.4199433538629359,5.554983742120331,2020-01-09 01:34:19.671639303,1,9,1,2.4683249340602464,10.132499953263979,1.809131820070256,11,5.58509450984077,24.728726845997294,0.216240304148122,50.618827384450206,0.5775696739854925,1,Medium
26.021743609304274,1147.9554001694544,3.2567756677195177,0.4308758062994489,6.644309901157787,0.27911017655412534,5.752343149310863,2020-01-09 05:13:27.967330610,1,9,1,14.962633073507643,18.07169679992753,8.836332054625037,14,3.5531265957961513,13.869329386432195,2.268103885577216,57.121641838693385,0.45495117758830406,0,Medium
78.39060375543772,829.4447508167233,9.458669721026101,0.21489098692525563,4.078499503628454,0.6837217881094646,3.4111113705581024,2020-01-09 08:52:36.263021918,1,9,1,11.728917693508222,18.472164127794905,11.113925526356565,11,1.3802169010882845,34.489917928516995,1.5635579272112177,69.1212722647184,0.7379247664358977,1,High
6.062220520786468,1402.9440391835128,6.978942993984495,0.12101688640233182,7.0422711315442506,0.26777204878879385,7.487234231894151,2020-01-09 12:31:44.558713226,1,9,1,48.32349274636446,20.914704223364115,13.835152701404656,18,0.2799525799471757,59.71169765709372,4.151405056608003,70.96350815881156,0.48866474525434955,0,Medium
11.003286433082167,1853.3018611627576,6.246587940585524,0.6101282536441973,5.853514716043609,0.38688500759691247,7.871999468847686,2020-01-09 16:10:52.854404533,1,9,1,19.705504927546727,23.421700782762606,8.752392764495788,8,1.7482626756612756,21.422771357648813,1.718908042174154,59.273237064325826,0.42687773450332717,0,Medium
13.653832078994652,928.3160581260366,2.466417068091053,0.543992595536117,14.97960664519183,0.23313485761615926,5.861029304229044,2020-01-09 19:50:01.150095841,1,9,1,64.54056013997182,19.075607622180087,14.350619182194112,9,6.3088416606496605,26.202829444238,17.522824300811294,29.96741905200473,0.5594096089320186,1,Medium
22.192499726600047,1375.808391868547,4.110163904408515,0.2346158670940537,9.137384894478812,0.2952843649607838,7.271748124504447,2020-01-09 23:29:09.445787149,1,9,1,45.96172355277763,17.073081536982837,17.633834413529776,16,0.6142452879473517,74.98604936639347,7.723302119827223,52.599928084492745,0.487438624707509,0,Medium
29.7978828426165,959.7145513308499,4.3518512116101284,0.38758152704597976,6.523510312638846,0.33994467067072204,5.6627790626503725,2020-01-10 03:08:17.741478456,1,10,1,1.5999274081377934,19.90922043910773,15.82528706279572,12,0.8505108407177114,44.12872727706304,0.25579820919188834,42.15963518094314,0.3643433321540189,0,Medium
17.823754378396565,1536.0803146219496,3.6094512372647474,0.4091920419022202,3.74690931449722,0.2679171204600131,5.5930616276456835,2020-01-10 06:47:26.037169764,1,10,1,47.61784559024116,22.567745495591158,12.702797065715489,9,1.0332647500804109,96.51981125922981,5.888324808706637,65.43332600674637,0.3863018586704558,0,Medium
42.308672799670184,1042.9008004325324,2.202011076405686,0.4967874571330947,14.099970189661184,0.44680264797265945,3.265421612983968,2020-01-10 10:26:34.332861071,1,10,1,18.86922546535539,18.104379660017266,8.725011944872376,15,1.1863409271701417,21.507070888226558,1.5905236902750726,48.10352588341884,0.4642226277158557,1,Medium
27.573813266660046,919.3181286588658,4.893555041346733,0.3843223278993057,9.763149774763846,0.4258085555698078,5.833023809014651,2020-01-10 14:05:42.628552379,1,10,1,177.7900357783712,14.36750927796599,12.261488979456812,15,0.4497698065894087,34.156100897748935,15.395078771452129,73.86794991858339,0.7237172164421832,1,High
19.613637882826048,958.0216482941835,1.6270658782391307,0.6540257726204912,1.9415597052617313,0.1835696018328652,5.525363114438294,2020-01-10 17:44:50.924243687,1,10,1,128.2049133117034,20.818316328468068,5.388704300412205,13,1.8906689555058935,40.98927210994857,14.099133634288231,78.7768661419435,0.48182670313830767,0,Medium
33.8977417161456,1727.1637029996182,6.842396148538155,0.2712673985612561,11.342915183958048,0.42858464891871595,5.042051246504772,2020-01-10 21:23:59.219934994,1,10,1,32.69261237737487,19.17886477789201,6.511333814261217,15,0.7332957967674245,13.001416281615114,3.529073101432049,58.44316810784882,0.47550202997650604,0,Medium
11.592387688547955,1337.1128865352694,5.379909351442679,0.13548599866413763,2.587880803078961,0.17107876124435994,6.924774361384468,2020-01-11 01:03:07.515626302,1,11,1,107.34650526213903,20.56907521095638,22.592762528777975,15,1.2200901146136516,18.251275078017407,26.72316723031166,65.25105377243247,0.5648859417907242,1,Medium
54.89361452849061,1121.5258754999768,4.622577694132662,0.4974876984256356,1.781054383501438,0.410119459328038,4.024074955313793,2020-01-11 04:42:15.811317609,1,11,1,6.883276706645658,19.37013123193416,7.671792403617718,20,2.5713002005217156,6.267541088737659,2.3920077314965162,68.75794016948088,0.6104174343290287,1,High
5.906703844779053,1569.912926655687,4.903276612540312,0.2576471106412285,7.489920892452085,0.26231350200080017,7.363641537159698,2020-01-11 08:21:24.107008917,1,11,1,73.5729236109236,18.347281699662716,6.619822675256099,2,2.3879935095455167,53.85707811602872,6.223471523024648,80.31898965546551,0.44165391775050916,0,Medium
61.07216899598527,1130.564458646027,4.05047950916698,0.1787850596942499,6.638698264197124,0.41389737097198215,4.274513687940892,2020-01-11 12:00:32.402700225,1,11,1,9.370694058527908,18.125208601117063,15.889468704836709,16,0.5456987147158138,44.28204289364508,1.1031218203408129,76.23076666150915,0.49631252743877396,1,Medium
45.41069688267978,2132.236630895707,3.7378153183074367,0.40944034853283506,20.498315079437802,0.4886238648933709,6.128614330523912,2020-01-11 15:39:40.698391532,1,11,1,3.693141301889904,20.094971352348246,19.361551424894316,14,1.3894628942829876,41.88249956318001,1.0382371620990176,68.15818670755273,0.4749158504613091,1,Medium
16.23673368538806,766.9870000993832,3.083092316194734,0.262228321084907,14.58467058289615,0.23148905147345097,6.4411753964344225,2020-01-11 19:18:48.994082840,1,11,1,19.793767135739614,17.157357255012776,5.9304443235229005,10,0.4759690986452295,37.84755619818027,6.020990262774213,82.63332292225829,0.22703931468815272,0,Low
13.477598843359061,1278.4685166687668,6.129828694358279,0.338848185550921,15.379877035522846,0.3973968722889901,6.673072269689863,2020-01-11 22:57:57.289774147,1,11,1,179.8879035734317,19.518481847494222,8.342376783093766,5,0.4271719331548939,43.32540470017479,27.752413371321104,53.741154388890266,0.5992808925845972,0,Medium
52.57262431137786,486.9026059164495,3.621914564878811,0.7839006068760299,9.387412945077712,0.5801129082209964,4.357616187282137,2020-01-12 02:37:05.585465455,1,12,1,5.31586013285917,21.51561633936201,17.995873606410687,12,1.9110705745576062,54.237350069047224,0.9871983095052826,33.407910249845656,0.545871497085646,1,Medium
58.34813852185497,1174.531645271439,6.103015929387749,0.5888506498771248,4.870813598725667,0.6066905654658407,4.580750498103429,2020-01-12 06:16:13.881156763,1,12,1,64.9911803344264,26.60475802724498,8.165204992134704,10,1.2552034856172418,18.718151179370057,10.491279488868773,81.79376420754032,0.7178602107856491,1,High
46.329490632757164,308.2369264906906,3.3473525981648913,0.36962645218652146,15.565780154595343,0.3830657306231859,6.107039626736353,2020-01-12 09:55:22.176848070,1,12,1,68.57283195677059,17.072695508379574,9.171761237230246,9,2.2959216178673234,76.49820591047416,6.6671202540998,62.78530834039422,0.624334557942521,1,High
44.34288315679838,1885.1057396634321,3.8308393681323096,0.8793404273350527,6.547615988851928,0.4319058029739571,5.42629849450076,2020-01-12 13:34:30.472539378,1,12,1,44.27779682740648,17.774647461534983,17.440892676503008,9,2.92387723284041,22.968447228316073,8.586510017473783,46.87112845261344,0.6564107355669633,1,High
11.718370172666948,1898.2274485536263,2.421240743501092,0.21749571689701303,1.030333629480122,0.162458810179988,7.591510103641275,2020-01-12 17:13:38.768230685,1,12,1,4.116911275371644,25.048643208334866,9.058014355356995,9,2.374035646971867,20.478168487420447,1.0298919797961152,59.32464499114691,0.2599313146960127,1,Low
36.35189093903092,1909.7106129209096,5.904260059944056,0.2691173275533498,19.19737484737505,0.4826631133666178,6.333230123610351,2020-01-12 20:52:47.063921993,1,12,1,170.56152972291744,18.67717745547508,12.53125728677266,10,1.3592679197901474,34.48835049173843,40.0,23.873739186086624,0.8713620890950157,1,High
9.639033181882844,1418.767112113404,4.245039245025334,0.4865981932484225,7.950622234010732,0.3832557702333692,6.90039384127387,2020-01-13 00:31:55.359613301,1,13,1,146.978718484424,23.261281447096312,14.437927762219491,13,0.4168481883906998,17.211590778214923,40.0,68.70747224331524,0.5340383625105226,0,Medium
42.131257674821036,828.0842369384402,6.592819704213465,0.19085770575865152,4.844846720448,0.39719805097717,6.352372309917542,2020-01-13 04:11:03.655304608,1,13,1,23.676173992275235,16.565717050424368,1.2718428087830596,15,3.2386231884567653,24.404036609729793,3.46341177232685,63.64655437053048,0.7012794097768359,1,High
30.88499428991277,879.7785891766327,2.9591321523281664,0.6259193166143001,6.5433139736153105,0.4066603065074744,4.915860162062312,2020-01-13 07:50:11.950995916,1,13,1,106.26430750392292,28.860956617807236,14.504520876682419,11,1.2814500635436783,19.801644775305785,15.147929984120605,48.68858899333261,0.5997366753934918,1,Medium
20.643928441746738,2394.6118358933386,1.2475964302774667,0.4601543429942172,8.84533267334764,0.25189423425574714,6.537518917733078,2020-01-13 11:29:20.246687224,1,13,1,0.25212876172339804,17.442613169751006,18.94452165799031,13,0.7608123395033557,16.938006131260664,0.1,59.164399021500216,0.2293822535033619,0,Low
12.535977917653035,2333.190117469868,5.341178116935611,0.17883134657832864,8.361129128488072,0.3207851433844223,7.875291683408927,2020-01-13 15:08:28.542378531,1,13,1,14.454682485590984,23.740383827585525,17.38753980441589,22,4.00618958331371,65.21850205039183,1.2321530630286783,75.21902137434269,0.6773100836491164,1,High
32.37844712469443,1479.6608520180016,2.3258323010411415,0.4352891423002767,4.644037542478396,0.26637151316467567,4.643560636746727,2020-01-13 18:47:36.838069839,1,13,1,0.3943171027725678,25.410245081018637,7.611699008130461,15,0.43353087553322667,59.53204873398249,0.1,65.11786147260119,0.3315977567006935,0,Medium
21.107814600418784,1064.8378778477872,2.804577778769674,0.06612470109084936,1.6578501336373443,0.1753593060756743,6.336637779893459,2020-01-13 22:26:45.133761146,1,13,1,33.612643010654025,26.119796135260472,14.028669177600486,8,0.8262582519546838,18.93213539535103,3.99278057611536,74.0827811427824,0.3312601671732588,0,Medium
42.60924722839452,2289.605224754032,3.907268231944432,0.17233707587505256,10.706392105560278,0.3527866233468442,4.588432102138229,2020-01-14 02:05:53.429452454,1,14,1,3.9863228784792337,27.35469087075289,7.928855145286347,12,2.091413163689375,36.80147072427363,0.4097912145848433,82.9400851612681,0.4505768381774662,1,Medium
32.3271264719805,948.5729450998736,6.4317844822899914,0.5096515383345891,13.740896671197659,0.4907695910657019,6.71485631919963,2020-01-14 05:45:01.725143762,1,14,1,143.73298025534066,23.820041788477283,10.11530764198535,19,3.3780689602925866,10.230021464006793,14.350179660405367,43.82962120779129,0.983804640862503,1,High
